id,caused_delay_time,replication,scenario,number_of_vehicles
216,101478.31950307953,23,8,6751.0
1743,470.5370850922037,23,8,215.0
3159,68494.68805630921,23,8,1023.0
2362,3419.9425057627504,23,8,1581.0
1761,460.49567895892676,23,8,215.0
1979,6662.829803250022,23,8,3102.0
1426,4564.889419689563,23,8,2127.0
2420,23728.216318303963,23,8,1580.0
1989,46311.459163687854,23,8,3099.0
1813,14047.951798181903,23,8,214.0
366,134525.90849609592,23,8,2008.0
2873,14701.503454584059,23,8,392.0
1511,2639.018538452868,23,8,1227.0
2546,58149.56089811199,23,8,1573.0
1517,2628.272272601498,23,8,1227.0
1458,4538.29490397249,23,8,2120.0
2005,207848.3338855814,23,8,3088.0
1519,46400.39269233221,23,8,1225.0
686,9268.642288161847,23,8,623.0
1462,4556.383391479385,23,8,2117.0
1466,4531.143491079762,23,8,2115.0
3161,2200.4783462436794,23,8,1014.0
3189,2184.4405194939786,23,8,1013.0
3205,2186.5054997112843,23,8,1010.0
3211,2169.2285274802202,23,8,1009.0
2560,3371.43870666807,23,8,1565.0
730,9311.20688524174,23,8,619.0
2566,3390.7281092378457,23,8,1565.0
2572,23455.986418737764,23,8,1565.0
3028,1699.7465760428818,23,8,789.0
1525,2603.4672656169428,23,8,1215.0
392,4244.259134394636,23,8,1984.0
3237,2186.44101566447,23,8,1007.0
1531,2636.192077910685,23,8,1215.0
1823,14176.214463572009,23,8,213.0
3243,2167.1669002174817,23,8,1007.0
3040,1689.8162907273,23,8,784.0
746,23503.482606206417,23,8,617.0
1551,81716.8795645565,23,8,1214.0
428,29438.66155729323,23,8,1976.0
2029,45961.68580241814,23,8,3055.0
3060,1682.8120153142083,23,8,780.0
748,1326.251522321957,23,8,613.0
2037,114260.5673762578,23,8,3046.0
762,9166.57323252734,23,8,612.0
450,29567.19572354025,23,8,1970.0
796,9019.864029658775,23,8,603.0
2047,45491.934940146326,23,8,3036.0
464,132133.95788479003,23,8,1961.0
822,9113.858517809243,23,8,602.0
1839,442.56525672712,23,8,209.0
1557,2564.867336015422,23,8,1194.0
2051,45198.82763966031,23,8,3027.0
1561,81041.65001739094,23,8,1193.0
1855,14155.611018121106,23,8,209.0
828,40970.81489209901,23,8,600.0
2063,45138.99115116435,23,8,3015.0
2097,203539.99270204065,23,8,3001.0
1857,13958.787111027608,23,8,209.0
830,8923.347028962664,23,8,592.0
838,8888.944264634421,23,8,586.0
1873,444.8698866167612,23,8,205.0
844,8642.901553133448,23,8,586.0
848,22373.626370688988,23,8,586.0
858,8690.597515515847,23,8,579.0
866,21902.87891863832,23,8,578.0
870,38450.08069071848,23,8,571.0
894,37602.558702203314,23,8,562.0
900,20850.927332591702,23,8,556.0
902,8311.853902794803,23,8,552.0
938,37170.90771741917,23,8,551.0
940,1191.605340070435,23,8,545.0
948,20419.307796609286,23,8,545.0
962,19860.48294263514,23,8,538.0
968,8086.442449807253,23,8,535.0
972,1152.9889391967058,23,8,535.0
974,1142.6185216973531,23,8,535.0
982,20200.096797788043,23,8,535.0
990,20032.65933613583,23,8,531.0
1000,19614.727771257374,23,8,529.0
1022,7973.0352280312245,23,8,527.0
1032,35901.40311804814,23,8,526.0
1040,7865.149129844191,23,8,523.0
1100,35291.20675524981,23,8,519.0
1102,33825.79692867172,23,8,510.0
1104,34103.66824715437,23,8,504.0
1124,7444.039814601093,23,8,501.0
1156,7515.35791976649,23,8,500.0
1166,1064.9328722662651,23,8,499.0
1184,18556.069134009784,23,8,499.0
1198,7478.463836495739,23,8,498.0
1202,18427.47302963539,23,8,496.0
1218,1047.8479526012752,23,8,493.0
1220,32690.47014152827,23,8,493.0
1250,32667.72823875553,23,8,484.0
1282,17867.146737332812,23,8,474.0
2199,207634.72851686802,22,8,5507.0
2718,80778.55291502744,22,8,2134.0
1,74842.20884700322,22,8,4996.0
9,15537.126564566262,22,8,7198.0
2326,60424.878661725226,22,8,1597.0
1907,7091.014089064958,22,8,3275.0
3075,65259.20154770473,22,8,975.0
566,1399.4413721260407,22,8,648.0
2688,3010.5090489341696,22,8,1400.0
21,271492.9054112459,22,8,7193.0
2125,117972.9881789069,22,8,3174.0
1572,11984.100498130865,22,8,5544.0
568,9798.605816842797,22,8,647.0
507,47732.3040851243,22,8,3170.0
2609,93319.02280660936,22,8,1385.0
1600,11740.511510420363,22,8,5465.0
1919,7062.561555268758,22,8,3274.0
2926,53900.55250262121,22,8,800.0
3280,3563.129881430962,22,8,1673.0
1693,506.30704713908415,22,8,235.0
1582,11903.830968835491,22,8,5538.0
1604,11724.607880768095,22,8,5461.0
136,257814.23902552502,22,8,6865.0
3296,3582.0959194014977,22,8,1670.0
572,9735.92627974614,22,8,645.0
3300,3581.814074462286,22,8,1670.0
509,6790.957412444915,22,8,3161.0
513,47137.4837035067,22,8,3158.0
1630,11753.678896722386,22,8,5448.0
2845,25735.529621284517,22,8,378.0
2133,212991.5322523654,22,8,3156.0
2225,82587.18133785907,22,8,5480.0
2738,4577.084334152422,22,8,2119.0
142,460092.73221095686,22,8,6824.0
1350,4719.213712943687,22,8,2184.0
576,24602.83632467307,22,8,645.0
45,15383.177571021464,22,8,7141.0
2338,23732.335978182415,22,8,1587.0
515,6786.391431554936,22,8,3150.0
1378,146919.24158525703,22,8,2180.0
2021,48912.25062311538,22,8,3255.0
1666,11712.277368697058,22,8,5435.0
322,31009.013251336004,22,8,2064.0
1539,47765.912733352314,22,8,1274.0
1668,11687.773137855289,22,8,5433.0
2760,4556.532618357206,22,8,2114.0
77,266550.9582200601,22,8,7131.0
2235,81932.35650055397,22,8,5462.0
1829,499.13433569862764,22,8,232.0
535,6775.508732417786,22,8,3146.0
1837,493.79889619474153,22,8,232.0
537,212496.98613795458,22,8,3146.0
2352,3411.934594811534,22,8,1582.0
2033,120907.40745710736,22,8,3247.0
2380,105804.19794147363,22,8,1581.0
342,31093.332163900475,22,8,2059.0
1863,492.4115951979687,22,8,232.0
2257,81860.6218062379,22,8,5454.0
3105,2102.5161318115406,22,8,969.0
3121,2099.064875098778,22,8,969.0
1885,15363.251927021365,22,8,231.0
2633,2942.713732155816,22,8,1371.0
588,1381.3884540669403,22,8,639.0
2956,30052.510330562527,22,8,792.0
3125,2102.416892170105,22,8,968.0
2271,81899.16749226548,22,8,5442.0
2049,218392.55673579345,22,8,3230.0
346,4409.007779432448,22,8,2054.0
3139,66108.886940089,22,8,968.0
2657,2964.348183854694,22,8,1371.0
366,138358.1024111603,22,8,2051.0
630,43386.809541896,22,8,638.0
2157,46766.25474346246,22,8,3122.0
2285,81530.41801641349,22,8,5432.0
2871,25163.191097821156,22,8,374.0
2173,6711.878733163498,22,8,3115.0
99,477083.1094898929,22,8,7066.0
2972,1724.466378384194,22,8,791.0
2185,46586.64748511069,22,8,3112.0
2309,81328.34760049639,22,8,5412.0
2974,53751.41847890683,22,8,791.0
2426,23262.893282226636,22,8,1568.0
1424,4661.848578028275,22,8,2159.0
545,117801.7846496913,22,8,3114.0
1426,4635.408609797683,22,8,2158.0
638,9454.635214465181,22,8,633.0
2055,47664.27659194874,22,8,3196.0
220,101083.8874688239,22,8,6736.0
2438,23556.12440171576,22,8,1565.0
376,76616.55721673791,22,8,2030.0
2057,6863.33583013257,22,8,3188.0
2446,23455.17585133043,22,8,1560.0
646,1370.5045304257415,22,8,632.0
1454,4641.003003394412,22,8,2155.0
2069,119981.14148268217,22,8,3185.0
660,1366.929548589791,22,8,632.0
1458,4609.485455821514,22,8,2154.0
680,1348.5133850287639,22,8,632.0
2881,803.9180135273033,22,8,367.0
3141,64451.02799154848,22,8,960.0
2482,105340.917930319,22,8,1557.0
412,4355.002310939428,22,8,2018.0
2887,24700.53404332648,22,8,366.0
2998,1678.0669634676492,22,8,781.0
428,30446.179456631464,22,8,2017.0
113,471691.9761133951,22,8,6977.0
706,9481.050623802728,22,8,630.0
3018,1672.7343694553226,22,8,779.0
3032,1684.2543696576363,22,8,778.0
438,74885.3598456256,22,8,2011.0
720,1354.5970887194467,22,8,629.0
3048,1666.4611771905295,22,8,776.0
744,1350.2254821806466,22,8,628.0
746,23986.790273315808,22,8,628.0
3066,28947.84988618501,22,8,775.0
3163,36137.915217637295,22,8,949.0
758,9273.726150392176,22,8,622.0
2506,22789.93142150543,22,8,1542.0
476,134650.62923718942,22,8,1993.0
2901,5518.046946424543,22,8,363.0
2526,23023.60595309834,22,8,1539.0
762,9288.22360574259,22,8,620.0
3177,2036.6716275332444,22,8,943.0
3179,63850.330478407246,22,8,943.0
2532,104318.78230951271,22,8,1536.0
794,9272.012054090548,22,8,618.0
484,4258.260306198204,22,8,1976.0
804,9338.187323862543,22,8,616.0
828,41446.753410839156,22,8,616.0
2534,22596.149952783955,22,8,1522.0
2562,22900.462812531903,22,8,1515.0
3187,2004.978784512766,22,8,932.0
2566,3267.3131954949527,22,8,1514.0
2568,101702.89420155367,22,8,1514.0
3205,2019.3764502977785,22,8,931.0
3219,63194.91685553292,22,8,929.0
840,9240.182981297354,22,8,611.0
852,22577.14732271505,22,8,610.0
3225,62934.635651796176,22,8,923.0
868,22411.585068451244,22,8,604.0
938,40408.911817239954,22,8,599.0
3227,1981.9402512578622,22,8,914.0
3231,1961.1578009322245,22,8,912.0
3239,1952.1570981577167,22,8,911.0
3255,1945.2493079662195,22,8,906.0
960,8822.086094662169,22,8,588.0
982,22174.34175140699,22,8,588.0
1000,21880.36521889488,22,8,581.0
1008,21198.62368574621,22,8,578.0
1010,1250.0461604767545,22,8,574.0
1034,8594.80721048953,22,8,574.0
1044,1236.5540854119265,22,8,574.0
1064,8608.269089114527,22,8,574.0
1074,8505.80501051845,22,8,573.0
1080,38489.72670585988,22,8,571.0
1106,8388.435089972128,22,8,562.0
1122,8343.446169688197,22,8,561.0
1134,37862.269796385626,22,8,559.0
1146,36762.105676635074,22,8,548.0
1168,8114.428168826151,22,8,542.0
1192,36622.28017424193,22,8,541.0
1226,20020.15080828837,22,8,534.0
1276,35982.99729138313,22,8,529.0
1294,1120.439260573186,22,8,525.0
2587,2973.5722148294262,30,8,1386.0
1,76216.63904126368,30,8,5081.0
17,484896.4607709709,30,8,7197.0
1907,7042.860292008342,30,8,3262.0
1302,32795.29641866919,30,8,2174.0
2209,81854.38794774382,30,8,5466.0
560,1416.3700289139717,30,8,648.0
493,6879.856878956398,30,8,3200.0
2115,214894.18842637478,30,8,3187.0
2710,89905.5979053656,30,8,2405.0
2732,4893.418585179465,30,8,2279.0
3259,159025.75263881136,30,8,2368.0
2823,836.3277794361356,30,8,394.0
2370,3414.304933168384,30,8,1587.0
2605,51963.12516224254,30,8,1386.0
1927,219953.6068984394,30,8,3259.0
2374,23856.771803501837,30,8,1587.0
3278,110416.67178556358,30,8,1634.0
588,1388.8033007145425,30,8,648.0
1695,512.2792666117639,30,8,235.0
132,256800.6515775664,30,8,6866.0
1612,11917.599876310542,30,8,5533.0
2750,4899.896445539465,30,8,2278.0
507,47910.335848965675,30,8,3199.0
2910,1864.184814883623,30,8,861.0
1703,511.2638790659779,30,8,235.0
2833,839.0227277436271,30,8,394.0
620,9756.459760527114,30,8,647.0
2756,4934.596159328206,30,8,2275.0
2378,59064.10701204651,30,8,1582.0
3135,2321.341281765533,30,8,1076.0
2225,81607.33280873303,30,8,5448.0
2920,1855.6990919613786,30,8,861.0
2841,858.285908897207,30,8,394.0
3149,40745.18760003683,30,8,1075.0
2760,4903.0560587499285,30,8,2272.0
2714,35912.44227308508,30,8,2392.0
2863,853.5427699783992,30,8,393.0
2766,33988.183258242185,30,8,2270.0
523,216098.8752694854,30,8,3190.0
2613,51825.432202861746,30,8,1383.0
1650,371207.6969736194,30,8,5514.0
2229,11787.76767947041,30,8,5435.0
1517,2683.937170945572,30,8,1243.0
1755,501.4542091523643,30,8,235.0
628,43406.83051638002,30,8,646.0
2942,1830.0003844884916,30,8,860.0
2879,847.2691210433311,30,8,393.0
1761,496.43610400482135,30,8,234.0
308,4369.321034329623,30,8,2024.0
2768,4882.865108002729,30,8,2264.0
1767,16033.81172329118,30,8,234.0
2291,81425.75842679669,30,8,5426.0
320,137439.96787283,30,8,2022.0
2897,845.5149600340487,30,8,392.0
170,14640.971886681553,30,8,6812.0
1541,2666.954964087197,30,8,1241.0
2986,1867.3763816542348,30,8,860.0
1364,80838.6819203479,30,8,2154.0
2796,84672.99561774835,30,8,2259.0
1547,83555.82497313837,30,8,1241.0
3284,3500.0663669349374,30,8,1617.0
2988,1871.5437193779446,30,8,859.0
2396,23751.295719549496,30,8,1575.0
3163,40608.24879944885,30,8,1071.0
35,106548.73445101561,30,8,7115.0
3290,3458.65557671291,30,8,1617.0
2992,1858.1420611434414,30,8,859.0
2131,6769.362817015826,30,8,3149.0
2313,11692.623675872941,30,8,5411.0
2143,6768.856050056261,30,8,3144.0
3004,1847.7604833913717,30,8,858.0
202,14659.903726831724,30,8,6797.0
1935,48647.420864576525,30,8,3235.0
2398,23470.425547885523,30,8,1572.0
2798,152231.0974470459,30,8,2249.0
1380,4610.549127834414,30,8,2144.0
2647,2932.2918401738916,30,8,1365.0
45,15267.862947771668,30,8,7102.0
3171,71964.84500991613,30,8,1062.0
2183,6766.218158085592,30,8,3136.0
1652,11762.026341010094,30,8,5463.0
3044,1842.6731904111712,30,8,858.0
67,265274.65552680363,30,8,7092.0
1957,6963.641381374995,30,8,3222.0
2675,20419.189956762697,30,8,1362.0
2430,23637.632136832595,30,8,1567.0
1418,144327.00135373368,30,8,2138.0
555,6768.544334059538,30,8,3155.0
1981,218368.7700699654,30,8,3220.0
557,47297.94249808936,30,8,3152.0
354,30001.15356277366,30,8,1993.0
1783,3529.7052314127086,30,8,232.0
2468,104810.79561194393,30,8,1564.0
81,475459.0914125443,30,8,7045.0
1797,15586.41461447898,30,8,232.0
366,134449.59740729988,30,8,1992.0
750,43059.80307020598,30,8,637.0
2474,23313.603343360523,30,8,1548.0
3179,70340.78439455816,30,8,1052.0
1426,4552.996380385823,30,8,2115.0
1432,4520.821038814492,30,8,2111.0
1983,47873.27756441459,30,8,3183.0
2506,22862.04371518971,30,8,1543.0
1442,4516.718613022583,30,8,2108.0
1985,117819.32486832002,30,8,3175.0
392,4256.851276035401,30,8,1968.0
766,9477.11417947409,30,8,626.0
2526,23024.68464018778,30,8,1541.0
400,29519.384894263996,30,8,1966.0
1811,494.8892261085467,30,8,230.0
1827,15613.050830936812,30,8,230.0
2001,47761.942160998304,30,8,3163.0
410,29353.19463595567,30,8,1962.0
3181,69731.51914242006,30,8,1043.0
824,9377.18725356428,30,8,626.0
414,132458.2618067138,30,8,1960.0
2009,213031.80155746103,30,8,3152.0
121,103730.4989223393,30,8,6927.0
826,9408.262744144255,30,8,624.0
844,9324.784406546449,30,8,623.0
852,23962.67402813865,30,8,622.0
1865,496.817765839889,30,8,228.0
3183,2225.6439180326847,30,8,1036.0
1875,15240.541657716756,30,8,228.0
428,28943.306259312052,30,8,1937.0
2013,46916.34706398218,30,8,3127.0
880,22747.34772008312,30,8,617.0
2025,46822.02145942614,30,8,3121.0
2027,46907.047278927465,30,8,3108.0
480,4168.426162543229,30,8,1932.0
886,41059.15434103388,30,8,613.0
2039,46258.23655027269,30,8,3101.0
1879,489.11973930410704,30,8,225.0
1889,15279.562679828612,30,8,225.0
2061,6660.809707183835,30,8,3094.0
2065,46601.79037314309,30,8,3092.0
2083,6618.536943046038,30,8,3078.0
2095,46300.779108528695,30,8,3076.0
896,41391.59376521206,30,8,608.0
904,40878.68110789448,30,8,602.0
918,1300.6718225501381,30,8,597.0
920,22505.411525978758,30,8,597.0
982,21806.810418532023,30,8,590.0
990,22814.880852668113,30,8,587.0
1000,22226.676288080263,30,8,584.0
1020,21442.62176300953,30,8,582.0
1050,8649.522899176403,30,8,575.0
1068,39086.871643981176,30,8,575.0
1070,8379.38449918471,30,8,568.0
1082,38321.79933712777,30,8,568.0
1088,8482.334758778845,30,8,564.0
1092,8480.606379006855,30,8,562.0
1124,8465.239727251595,30,8,562.0
1138,1190.0429063183235,30,8,562.0
1152,1208.34823626429,30,8,561.0
1170,1200.260875401896,30,8,561.0
1188,21054.980306579077,30,8,561.0
1212,8360.219636495802,30,8,555.0
1214,8355.044599051005,30,8,555.0
1218,1192.054061060932,30,8,552.0
1224,8205.066625834073,30,8,552.0
1228,1205.6676086530993,30,8,552.0
1232,1192.1556583304832,30,8,551.0
1244,36975.430110337365,30,8,551.0
1250,36688.85372781692,30,8,540.0
1256,36458.18040171633,30,8,534.0
1260,36246.6329380901,30,8,529.0
1270,35433.1272941593,30,8,525.0
1274,35452.53445682396,30,8,519.0
2189,81515.88624429665,29,8,5436.0
2718,81712.79756566999,29,8,2135.0
2587,2920.1163516102556,29,8,1356.0
2121,6988.730405044091,29,8,3243.0
3274,107605.78093991464,29,8,1608.0
23,15475.783577720222,29,8,7195.0
1477,2760.0096396252457,29,8,1273.0
570,25103.477358695814,29,8,676.0
2706,89557.01542975903,29,8,2410.0
2125,121175.65918927234,29,8,3242.0
1915,216786.59806597902,29,8,3196.0
2370,3469.7602406925967,29,8,1598.0
2597,2904.2637266609668,29,8,1354.0
2396,24172.249836274117,29,8,1597.0
1675,15136.461584006285,29,8,224.0
1602,12061.3601803537,29,8,5585.0
2191,366194.3296804067,29,8,5424.0
517,7038.293775684417,29,8,3255.0
3083,2317.049141588988,29,8,1072.0
2611,2928.6050847493425,29,8,1354.0
47,15499.9186370946,29,8,7181.0
1606,12036.854268177307,29,8,5583.0
142,461824.33800304245,29,8,6845.0
521,7015.623967032046,29,8,3251.0
51,107671.67943946907,29,8,7177.0
523,219075.29178856668,29,8,3250.0
1328,4728.214455141498,29,8,2193.0
1614,12006.14835681955,29,8,5578.0
1495,2739.617647256405,29,8,1267.0
2408,3414.24871671462,29,8,1596.0
2133,217153.0740749347,29,8,3227.0
258,31317.662440774013,29,8,2069.0
3117,2308.799578623138,29,8,1071.0
2635,20331.098722287046,29,8,1354.0
2946,1782.4243473293932,29,8,835.0
2847,23622.25442397741,29,8,353.0
2454,59629.40517602117,29,8,1594.0
1501,2711.125497911225,29,8,1267.0
3123,2293.370985094401,29,8,1070.0
1505,85561.23754662197,29,8,1266.0
2952,1803.1969724366552,29,8,835.0
1348,4690.862175158686,29,8,2189.0
53,107250.6266955312,29,8,7161.0
2752,4587.420447363547,29,8,2125.0
1350,4696.1691006951505,29,8,2187.0
272,4437.297259638526,29,8,2061.0
580,45757.62144505267,29,8,670.0
1356,81703.57111025283,29,8,2186.0
3151,2308.467117355355,29,8,1070.0
1650,376779.88844251464,29,8,5563.0
3155,2306.0808676557476,29,8,1069.0
2758,143580.94671378232,29,8,2123.0
2651,2918.87299641885,29,8,1347.0
3000,1820.5876802233238,29,8,835.0
3171,72434.56618905134,29,8,1069.0
2456,23859.843983056868,29,8,1585.0
3002,1807.8347985691275,29,8,835.0
2659,20161.114273024952,29,8,1347.0
81,482031.05311733444,29,8,7137.0
328,30798.8982739415,29,8,2055.0
2197,11581.970600222085,29,8,5375.0
3026,1809.8857447880873,29,8,834.0
2472,23802.833797452844,29,8,1584.0
2215,200736.70791205356,29,8,5371.0
1685,476.6281123640453,29,8,222.0
144,14639.587227684007,29,8,6780.0
2663,2875.8310629066737,29,8,1344.0
3276,3441.3229633817095,29,8,1601.0
3282,3440.1544012436084,29,8,1601.0
3284,3448.6105937344487,29,8,1600.0
1711,467.92081936980384,29,8,222.0
1933,47410.45642922237,29,8,3166.0
342,30733.37611918311,29,8,2047.0
3294,3430.621666595413,29,8,1600.0
2530,3387.1967576533957,29,8,1578.0
1719,14851.669268621896,29,8,222.0
170,14565.73976476985,29,8,6763.0
2556,3410.5792822295834,29,8,1576.0
178,14537.656506322974,29,8,6757.0
344,30934.225029751775,29,8,2042.0
2574,106141.05144637347,29,8,1576.0
2155,213663.6209209023,29,8,3183.0
3066,30853.115754996918,29,8,828.0
606,10004.813682794158,29,8,665.0
204,454719.3649151084,29,8,6743.0
2774,4520.99133321834,29,8,2106.0
2225,79769.33556730796,29,8,5332.0
1975,47341.861252028095,29,8,3150.0
2861,23742.65295713251,29,8,351.0
2792,79576.42468753787,29,8,2104.0
1448,4644.0454115017565,29,8,2157.0
374,30355.58468206762,29,8,2038.0
612,45196.19788692791,29,8,665.0
3185,39165.933695397034,29,8,1059.0
2271,79710.14372280605,29,8,5322.0
1983,46951.03915345406,29,8,3141.0
87,15207.633157923028,29,8,7059.0
1527,2681.500695221894,29,8,1247.0
396,30486.6877006333,29,8,2033.0
1985,118357.23566808234,29,8,3129.0
1559,2664.9082966471187,29,8,1245.0
2165,6796.57827774216,29,8,3158.0
3189,2269.6989495093653,29,8,1055.0
2313,11400.123892170755,29,8,5298.0
101,475143.0539907455,29,8,7039.0
3207,2245.2608500048223,29,8,1053.0
2175,6762.46829020788,29,8,3156.0
3227,2267.4890142793724,29,8,1050.0
1737,485.5817954650757,29,8,220.0
1757,14898.007850971597,29,8,220.0
1989,46432.24650397495,29,8,3115.0
3241,2260.0331657463794,29,8,1048.0
218,14427.06104815797,29,8,6679.0
2814,4529.237489225451,29,8,2090.0
3245,2243.98890207177,29,8,1048.0
228,14369.947233898973,29,8,6675.0
450,30384.53842630354,29,8,2019.0
640,9755.742368360996,29,8,656.0
2001,46292.91080587134,29,8,3105.0
452,136463.35167256361,29,8,2014.0
2005,208228.3230792006,29,8,3095.0
2887,23480.907684692702,29,8,344.0
690,44246.147919224495,29,8,651.0
1775,472.65361543709196,29,8,216.0
1799,469.4718828756194,29,8,216.0
1813,14353.272705024245,29,8,216.0
2009,206778.6160365967,29,8,3070.0
460,29693.059102882977,29,8,1986.0
2903,22938.79093847984,29,8,342.0
692,43523.33717862194,29,8,646.0
468,4278.607038025105,29,8,1980.0
478,29791.68737598444,29,8,1980.0
1847,471.88194018273384,29,8,214.0
1877,14182.917504166206,29,8,212.0
2021,45180.22550642911,29,8,3030.0
696,1364.4582118923497,29,8,637.0
702,24035.014792153794,29,8,637.0
2023,113861.23841470738,29,8,3019.0
754,1369.1997325200493,29,8,628.0
2111,112012.40521834351,29,8,2980.0
784,42553.243971821794,29,8,627.0
1887,444.4903112439945,29,8,209.0
1891,458.5828394954256,29,8,209.0
790,23061.438384207282,29,8,616.0
794,9321.09102694433,29,8,614.0
796,9088.102741897008,29,8,612.0
832,9166.360160582504,29,8,611.0
846,41068.93348732352,29,8,609.0
868,22652.56242244641,29,8,604.0
870,40471.109954271946,29,8,602.0
876,8895.095364717497,29,8,596.0
878,39771.97725112724,29,8,594.0
884,39847.00492642278,29,8,587.0
886,39480.961020923096,29,8,579.0
902,8649.63132307981,29,8,573.0
904,38694.23061422355,29,8,570.0
920,21107.039805116936,29,8,566.0
944,8455.208447644676,29,8,563.0
948,20646.30580243727,29,8,561.0
964,8290.93849186556,29,8,556.0
980,8357.388867874126,29,8,555.0
982,20631.463266789375,29,8,554.0
1010,1170.5613926508559,29,8,549.0
1014,8325.03026772301,29,8,549.0
1026,8385.072957953938,29,8,547.0
1032,36665.41126747006,29,8,543.0
1034,8014.040991791986,29,8,535.0
1042,7912.827505165091,29,8,534.0
1044,1145.0021973029604,29,8,531.0
1052,7893.620356057001,29,8,530.0
1058,19636.365952831,29,8,529.0
1094,1128.960140721485,29,8,525.0
1096,7845.71676684101,29,8,524.0
1106,7807.941902964413,29,8,522.0
1118,1122.82473952274,29,8,521.0
1130,7851.453556050067,29,8,521.0
1156,7698.710095814997,29,8,519.0
1172,7724.029200701009,29,8,519.0
1184,19592.560661159336,29,8,518.0
1190,19143.175361801514,29,8,517.0
1196,19428.138814892918,29,8,514.0
1198,7740.396559667455,29,8,510.0
1262,34057.84082114503,29,8,506.0
2189,81388.43797093788,28,8,5422.0
11,108157.7607260641,28,8,7198.0
2115,220463.8498193036,28,8,3263.0
2587,3046.332500892073,28,8,1411.0
2338,24293.6939220247,28,8,1629.0
1917,6855.305089708402,28,8,3176.0
1310,4607.971750248166,28,8,2151.0
5,10742.14194850833,28,8,4991.0
2746,4748.773849871343,28,8,2193.0
1582,12065.193728514976,28,8,5601.0
3079,2280.4631937862105,28,8,1060.0
1925,47694.35962903633,28,8,3175.0
2829,846.790185245592,28,8,395.0
507,47560.75334884545,28,8,3167.0
134,14764.023560491694,28,8,6864.0
1586,12051.902093341743,28,8,5598.0
2195,202579.9018691149,28,8,5413.0
2750,4751.160663957778,28,8,2192.0
2603,3059.890797732997,28,8,1410.0
3083,2294.5961500290505,28,8,1060.0
136,255793.56613390328,28,8,6859.0
2752,4717.9352682311555,28,8,2190.0
2605,52874.72676323433,28,8,1409.0
616,1448.3944389985534,28,8,666.0
3266,109974.19428953275,28,8,1629.0
1628,12083.504260253818,28,8,5606.0
622,1433.9291151514594,28,8,665.0
2360,61141.90676029653,28,8,1623.0
3105,2289.6012732642967,28,8,1060.0
258,31644.148268682995,28,8,2115.0
628,44246.08650405239,28,8,665.0
515,6790.349615205095,28,8,3162.0
1675,16018.368148608724,28,8,237.0
2762,32658.31988911764,28,8,2185.0
3111,2292.0242308755314,28,8,1060.0
2863,849.6240950656511,28,8,395.0
517,6800.255802346124,28,8,3161.0
71,15404.840739619032,28,8,7160.0
2865,863.5801080307486,28,8,395.0
2207,363718.74941734853,28,8,5382.0
1517,2822.931853806106,28,8,1309.0
1646,12047.447943534133,28,8,5596.0
2982,1698.1967431164414,28,8,781.0
1947,6854.615706394263,28,8,3162.0
1344,4622.982684662007,28,8,2144.0
2984,53191.37677713214,28,8,781.0
3139,71374.33626332208,28,8,1058.0
270,31612.075863210004,28,8,2110.0
1658,12028.148086321982,28,8,5590.0
2609,95943.34529498864,28,8,1401.0
539,117700.61555903211,28,8,3154.0
1374,4622.93366578592,28,8,2141.0
1533,2844.7150079924127,28,8,1307.0
1989,47288.14132066733,28,8,3158.0
2895,15003.265705178776,28,8,394.0
1535,2785.6337147361955,28,8,1307.0
2378,60573.73061204139,28,8,1615.0
2786,147279.05876516242,28,8,2177.0
1396,4607.239934687976,28,8,2137.0
2131,6971.797581559535,28,8,3237.0
1543,87718.30679669484,28,8,1306.0
160,14640.585736364706,28,8,6808.0
2133,217283.43536125205,28,8,3237.0
276,4521.8646128910605,28,8,2105.0
168,14711.639893099577,28,8,6801.0
292,31661.52311471425,28,8,2102.0
186,14697.596755502509,28,8,6797.0
3274,108418.8123917628,28,8,1612.0
2990,29804.3722426067,28,8,775.0
1438,31959.98297968039,28,8,2135.0
2897,832.9524198466113,28,8,388.0
2247,79655.27991390516,28,8,5323.0
646,1415.428286827035,28,8,659.0
2083,6750.707146496333,28,8,3135.0
330,31539.65229945352,28,8,2094.0
2093,210571.88456598014,28,8,3134.0
2418,60281.02420013024,28,8,1599.0
1721,516.3665182582179,28,8,237.0
1729,15941.9173293263,28,8,237.0
2251,79770.03378741725,28,8,5309.0
334,31272.878813081083,28,8,2088.0
3141,71137.39745123438,28,8,1050.0
2420,23975.517080656406,28,8,1593.0
698,1398.2330398285571,28,8,657.0
2261,79377.41494374318,28,8,5299.0
716,24690.578301576796,28,8,655.0
2153,215283.66871306347,28,8,3203.0
354,31451.633063421457,28,8,2085.0
2466,107922.00037436056,28,8,1586.0
2625,3013.61268547126,28,8,1387.0
2263,78988.35050834584,28,8,5287.0
2633,2969.204081094559,28,8,1387.0
2635,20725.196708374377,28,8,1385.0
368,31278.695991808723,28,8,2080.0
3288,3460.8510589519997,28,8,1598.0
3020,1666.9383951627126,28,8,770.0
2295,11343.593996979216,28,8,5273.0
3022,1657.1422801434003,28,8,770.0
3300,3428.7537742770087,28,8,1594.0
3026,1655.6066408242928,28,8,769.0
2299,78933.01564210685,28,8,5270.0
3304,59205.59075519118,28,8,1593.0
2647,2961.010019605935,28,8,1377.0
386,140290.09267127138,28,8,2075.0
2305,78953.13638434545,28,8,5259.0
758,9678.745729974837,28,8,648.0
