,bridge_id,number_of_vehicles,delay_time,Part_of_road
408,718,619.0,42158.19437732276,"N1, LRP293a - LRPE"
409,684,627.0,42151.56511378569,"N1, LRP293a - LRPE"
410,738,624.0,42131.62043866592,"N1, LRP293a - LRPE"
411,786,623.0,42098.11888322072,"N1, LRP293a - LRPE"
412,912,620.0,42037.46824482726,"N1, LRP293a - LRPE"
413,996,624.0,41956.60655447341,"N1, LRP293a - LRPE"
414,782,620.0,41910.12976077052,"N1, LRP293a - LRPE"
415,892,616.0,41606.28005257776,"N1, LRP293a - LRPE"
416,828,614.0,41434.20408511413,"N1, LRP293a - LRPE"
417,890,612.0,41133.224351493714,"N1, LRP293a - LRPE"
418,864,610.0,41099.91464118722,"N1, LRP293a - LRPE"
419,886,607.0,41013.41704991957,"N1, LRP293a - LRPE"
420,932,601.0,40760.87704272582,"N1, LRP293a - LRPE"
421,878,604.0,40704.843024983034,"N1, LRP293a - LRPE"
422,752,601.0,40650.287163643414,"N1, LRP293a - LRPE"
423,904,600.0,40593.06099018504,"N1, LRP293a - LRPE"
424,938,599.0,40528.39842189862,"N1, LRP293a - LRPE"
425,870,592.0,40008.14684931732,"N1, LRP293a - LRPE"
426,884,592.0,39848.30077374687,"N1, LRP293a - LRPE"
427,898,588.0,39596.741621695735,"N1, LRP293a - LRPE"
428,3085,1052.0,39583.882983811796,"N208, LRPS - LRP054a"
429,952,586.0,39537.65145602248,"N1, LRP293a - LRPE"
430,954,586.0,39513.589418687705,"N1, LRP293a - LRPE"
431,3149,1046.0,39451.789006093604,"N208, LRPS - LRP054a"
432,896,585.0,39435.80161185188,"N1, LRP293a - LRPE"
433,1080,584.0,39369.91277588213,"N1, LRP293a - LRPE"
434,3185,1048.0,39366.620155205135,"N208, LRPS - LRP054a"
435,1082,574.0,38961.725477427746,"N1, LRP293a - LRPE"
436,910,577.0,38887.05222010503,"N1, LRP293a - LRPE"
437,1060,580.0,38779.26467225487,"N1, LRP293a - LRPE"
438,894,576.0,38647.44182925545,"N1, LRP293a - LRPE"
439,3163,1027.0,38596.22096883603,"N208, LRPS - LRP054a"
440,1068,564.0,38508.16100103274,"N1, LRP293a - LRPE"
441,1252,559.0,38285.119772851394,"N1, LRP293a - LRPE"
442,1216,567.0,38235.3826452648,"N1, LRP293a - LRPE"
443,1028,563.0,38166.0188472398,"N1, LRP293a - LRPE"
444,1086,557.0,37861.695229249744,"N1, LRP293a - LRPE"
445,1154,558.0,37844.38988005813,"N1, LRP293a - LRPE"
446,994,561.0,37798.53520665902,"N1, LRP293a - LRPE"
447,3233,1017.0,37772.29037724631,"N208, LRPS - LRP054a"
448,1262,556.0,37504.46197885888,"N1, LRP293a - LRPE"
449,1136,559.0,37479.40803068944,"N1, LRP293a - LRPE"
450,1260,550.0,37393.53980782143,"N1, LRP293a - LRPE"
451,1146,554.0,37301.92146853823,"N1, LRP293a - LRPE"
452,1134,554.0,37278.41706701996,"N1, LRP293a - LRPE"
453,1078,551.0,37183.101404655885,"N1, LRP293a - LRPE"
454,1102,547.0,37044.18142758996,"N1, LRP293a - LRPE"
455,1100,549.0,37030.05216366325,"N1, LRP293a - LRPE"
456,1116,554.0,36986.09882512327,"N1, LRP293a - LRPE"
457,1208,540.0,36985.334865622324,"N1, LRP293a - LRPE"
458,1244,546.0,36895.66425984017,"N1, LRP293a - LRPE"
459,1162,545.0,36790.526866292406,"N1, LRP293a - LRPE"
460,1120,542.0,36753.724668637544,"N1, LRP293a - LRPE"
461,1274,540.0,36593.67916111534,"N1, LRP293a - LRPE"
462,1032,538.0,36560.48159709607,"N1, LRP293a - LRPE"
463,1194,536.0,36365.70212363202,"N1, LRP293a - LRPE"
464,1142,544.0,36262.73675441648,"N1, LRP293a - LRPE"
465,1250,538.0,36180.31951328112,"N1, LRP293a - LRPE"
466,1266,532.0,36132.58644661693,"N1, LRP293a - LRPE"
467,2714,2405.0,36127.61653110979,"N2, LRP231b - LRP239a"
468,1192,532.0,35956.60484884822,"N1, LRP293a - LRPE"
469,1104,531.0,35915.05405971466,"N1, LRP293a - LRPE"
470,2694,2402.0,35910.43823300798,"N2, LRP231b - LRP239a"
471,2692,2390.0,35864.47050278048,"N2, LRP231b - LRP239a"
472,1206,530.0,35823.9808230363,"N1, LRP293a - LRPE"
473,1254,532.0,35789.8557011488,"N1, LRP293a - LRPE"
474,1256,526.0,35740.53286077005,"N1, LRP293a - LRPE"
475,1284,528.0,35619.40491077699,"N1, LRP293a - LRPE"
476,1270,520.0,35244.18522427742,"N1, LRP293a - LRPE"
477,1276,521.0,35202.41349326933,"N1, LRP293a - LRPE"
478,1234,523.0,35188.57615306877,"N1, LRP293a - LRPE"
479,1220,520.0,35101.98818885029,"N1, LRP293a - LRPE"
480,1242,512.0,34330.01430843315,"N1, LRP293a - LRPE"
481,1280,504.0,33870.13739974563,"N1, LRP293a - LRPE"
482,2728,2200.0,32831.7733675775,"N2, LRP239a - LRPE"
483,2766,2182.0,32831.42335796351,"N2, LRP239a - LRPE"
484,1304,2191.0,32810.227358418175,"N102, LRPS - LRPE"
485,2764,2194.0,32775.01069668946,"N2, LRP239a - LRPE"
486,1302,2183.0,32757.772338505085,"N102, LRPS - LRPE"
487,1320,2183.0,32737.686025715433,"N102, LRPS - LRPE"
488,2724,2191.0,32717.342330913736,"N2, LRP239a - LRPE"
489,1306,2186.0,32688.44243200462,"N102, LRPS - LRPE"
490,2726,2166.0,32556.896629415227,"N2, LRP239a - LRPE"
491,2762,2166.0,32410.478033576142,"N2, LRP239a - LRPE"
492,2744,2164.0,32351.71090256558,"N2, LRP239a - LRPE"
493,2736,2158.0,32304.36945096731,"N2, LRP239a - LRPE"
494,1392,2147.0,32253.711937697783,"N102, LRPS - LRPE"
495,1388,2150.0,32168.80571292754,"N102, LRPS - LRPE"
496,1264,473.0,31991.49211527543,"N1, LRP293a - LRPE"
497,2742,2134.0,31955.38659789947,"N2, LRP239a - LRPE"
498,2804,2118.0,31826.232033504417,"N2, LRP239a - LRPE"
499,2806,2104.0,31669.514222030597,"N2, LRP239a - LRPE"
500,330,2094.0,31539.65229945352,"N1, LRP184a - LRP260c"
501,1438,2088.0,31243.176309669834,"N102, LRPS - LRPE"
502,322,2064.0,31009.013251336004,"N1, LRP184a - LRP260c"
503,270,2065.0,30937.623079080124,"N1, LRP084a - LRP184a"
504,286,2062.0,30820.24743631013,"N1, LRP084a - LRP184a"
505,264,2047.0,30818.170491177956,"N1, LRP084a - LRP184a"
506,258,2043.0,30706.51956504605,"N1, LRP084a - LRP184a"
507,3042,814.0,30705.17300291328,"N207, LRPS - LRPE"
508,2956,815.0,30667.64043225726,"N207, LRPS - LRPE"
509,252,2042.0,30601.6620029674,"N1, LRP084a - LRP184a"
510,292,2042.0,30570.964019063584,"N1, LRP084a - LRP184a"
511,342,2034.0,30556.06296804838,"N1, LRP184a - LRP260c"
512,268,2040.0,30475.84350011334,"N1, LRP084a - LRP184a"
513,304,2031.0,30442.016594382363,"N1, LRP184a - LRP260c"
514,354,2023.0,30439.02431712824,"N1, LRP184a - LRP260c"
515,352,2030.0,30432.89304690615,"N1, LRP184a - LRP260c"
516,284,2022.0,30389.96467139102,"N1, LRP084a - LRP184a"
517,262,2030.0,30389.027296736305,"N1, LRP084a - LRP184a"
518,334,2025.0,30373.61428055297,"N1, LRP184a - LRP260c"
519,3030,811.0,30371.06675187486,"N207, LRPS - LRPE"
520,344,2014.0,30347.57015310084,"N1, LRP184a - LRP260c"
521,310,2021.0,30294.104280771648,"N1, LRP184a - LRP260c"
522,328,2019.0,30287.646607741,"N1, LRP184a - LRP260c"
523,294,2019.0,30185.412416769082,"N1, LRP084a - LRP184a"
524,298,2006.0,30171.423485158128,"N1, LRP184a - LRP260c"
525,396,2010.0,30169.931911899126,"N1, LRP184a - LRP260c"
526,470,2000.0,30143.616601180445,"N1, LRP184a - LRP260c"
527,312,2000.0,30098.219982678158,"N1, LRP184a - LRP260c"
528,256,2008.0,30087.999770426486,"N1, LRP084a - LRP184a"
529,368,2000.0,30071.056224886812,"N1, LRP184a - LRP260c"
530,374,2004.0,30052.03579873557,"N1, LRP184a - LRP260c"
531,350,1997.0,29986.271761582106,"N1, LRP184a - LRP260c"
532,336,1999.0,29910.798951491797,"N1, LRP184a - LRP260c"
533,3066,797.0,29897.318149498555,"N207, LRPS - LRPE"
534,360,1995.0,29871.380903247784,"N1, LRP184a - LRP260c"
535,410,1983.0,29817.923502928163,"N1, LRP184a - LRP260c"
536,390,1986.0,29808.39917399475,"N1, LRP184a - LRP260c"
537,450,1979.0,29771.241692664487,"N1, LRP184a - LRP260c"
538,388,1976.0,29745.250171711814,"N1, LRP184a - LRP260c"
539,356,1976.0,29715.24759415914,"N1, LRP184a - LRP260c"
540,358,1980.0,29689.02851237447,"N1, LRP184a - LRP260c"
541,2990,780.0,29681.710638383265,"N207, LRPS - LRPE"
542,428,1972.0,29597.671095989826,"N1, LRP184a - LRP260c"
543,372,1966.0,29549.773080750267,"N1, LRP184a - LRP260c"
544,400,1963.0,29535.80451289906,"N1, LRP184a - LRP260c"
545,444,1972.0,29515.45931842661,"N1, LRP184a - LRP260c"
546,466,1972.0,29500.379978497163,"N1, LRP184a - LRP260c"
547,436,1955.0,29452.72943451957,"N1, LRP184a - LRP260c"
548,460,1964.0,29359.7216581991,"N1, LRP184a - LRP260c"
549,398,1944.0,29310.48470067096,"N1, LRP184a - LRP260c"
550,478,1941.0,29169.41125001854,"N1, LRP184a - LRP260c"
551,446,1928.0,28935.097841501654,"N1, LRP184a - LRP260c"
552,426,1922.0,28823.89845537809,"N1, LRP184a - LRP260c"
553,448,1924.0,28771.867010438986,"N1, LRP184a - LRP260c"
554,2875,406.0,27371.795791771874,"N204, LRPS - LRPE"
555,2869,399.0,26911.951552429226,"N204, LRPS - LRPE"
556,2825,393.0,26609.690017991805,"N204, LRPS - LRPE"
557,2883,390.0,26534.922140533796,"N204, LRPS - LRPE"
558,2867,391.0,26371.035181995623,"N204, LRPS - LRPE"
559,2899,386.0,26302.46148668436,"N204, LRPS - LRPE"
560,2891,389.0,26295.519390543457,"N204, LRPS - LRPE"
561,2845,388.0,26250.98561360298,"N204, LRPS - LRPE"
562,2871,390.0,26247.291217663093,"N204, LRPS - LRPE"
563,644,693.0,26184.534287754304,"N1, LRP293a - LRPE"
564,2847,382.0,25697.26692103892,"N204, LRPS - LRPE"
565,2887,377.0,25400.096504079655,"N204, LRPS - LRPE"
566,578,675.0,25297.774232426204,"N1, LRP293a - LRPE"
567,576,672.0,25218.625878904568,"N1, LRP293a - LRPE"
568,2861,374.0,25187.783390464174,"N204, LRPS - LRPE"
569,668,658.0,24796.162508211662,"N1, LRP293a - LRPE"
570,2414,1647.0,24754.591564938204,"N2, LRP146b - LRP191b"
571,716,658.0,24586.182750817377,"N1, LRP293a - LRPE"
572,582,652.0,24554.097742040205,"N1, LRP293a - LRPE"
573,656,650.0,24550.432908773524,"N1, LRP293a - LRPE"
574,702,647.0,24511.116265835833,"N1, LRP293a - LRPE"
575,650,653.0,24506.547194880106,"N1, LRP293a - LRPE"
576,570,659.0,24500.84104780776,"N1, LRP293a - LRPE"
577,676,655.0,24446.354351381648,"N1, LRP293a - LRPE"
578,2392,1626.0,24372.499451101983,"N2, LRP146b - LRP191b"
579,2372,1617.0,24294.653769570188,"N2, LRP146b - LRP191b"
580,2855,358.0,24288.28592851221,"N204, LRPS - LRPE"
581,642,648.0,24258.839328766095,"N1, LRP293a - LRPE"
582,2344,1618.0,24248.431263030467,"N2, LRP146b - LRP191b"
583,2368,1620.0,24229.792652376782,"N2, LRP146b - LRP191b"
584,2340,1620.0,24209.46282318995,"N2, LRP146b - LRP191b"
585,2424,1606.0,24165.64873293705,"N2, LRP146b - LRP191b"
586,2324,1616.0,24131.341894490273,"N2, LRP146b - LRP191b"
587,2348,1606.0,24098.931298739757,"N2, LRP146b - LRP191b"
588,756,638.0,24080.75528394579,"N1, LRP293a - LRPE"
589,736,639.0,24007.58933951994,"N1, LRP293a - LRPE"
590,596,640.0,23974.161192690644,"N1, LRP293a - LRPE"
591,2350,1601.0,23959.948522846506,"N2, LRP146b - LRP191b"
592,2356,1604.0,23958.964314106735,"N2, LRP146b - LRP191b"
593,2358,1597.0,23928.434465406168,"N2, LRP146b - LRP191b"
594,2374,1591.0,23920.129450170556,"N2, LRP146b - LRP191b"
595,2518,1592.0,23913.701120235008,"N2, LRP146b - LRP191b"
596,790,634.0,23877.283303502765,"N1, LRP293a - LRPE"
597,2338,1594.0,23863.23831560676,"N2, LRP146b - LRP191b"
598,2426,1595.0,23861.77931686153,"N2, LRP146b - LRP191b"
599,2578,1600.0,23850.754444357302,"N2, LRP146b - LRP191b"
600,2342,1585.0,23850.076214999874,"N2, LRP146b - LRP191b"
601,726,631.0,23798.680623076172,"N1, LRP293a - LRPE"
602,2420,1588.0,23771.084974356752,"N2, LRP146b - LRP191b"
603,2390,1590.0,23736.714765443772,"N2, LRP146b - LRP191b"
604,704,642.0,23686.75411570244,"N1, LRP293a - LRPE"
605,2394,1587.0,23683.796334696133,"N2, LRP146b - LRP191b"
606,776,627.0,23678.10559213356,"N1, LRP293a - LRPE"
607,2416,1577.0,23653.991687604605,"N2, LRP146b - LRP191b"
608,2458,1591.0,23641.65026601813,"N2, LRP146b - LRP191b"
609,768,629.0,23639.732044310014,"N1, LRP293a - LRPE"
610,2430,1567.0,23637.632136832595,"N2, LRP146b - LRP191b"
611,2476,1575.0,23631.805684801202,"N2, LRP146b - LRP191b"
612,2438,1572.0,23629.7329883517,"N2, LRP146b - LRP191b"
613,924,632.0,23617.899357806717,"N1, LRP293a - LRPE"
614,2472,1569.0,23612.86128167747,"N2, LRP146b - LRP191b"
615,2450,1574.0,23602.423565375106,"N2, LRP146b - LRP191b"
616,2522,1568.0,23583.910959986842,"N2, LRP146b - LRP191b"
617,2400,1575.0,23578.916626180948,"N2, LRP146b - LRP191b"
618,2570,1572.0,23578.801286968934,"N2, LRP146b - LRP191b"
619,2462,1569.0,23535.648926253707,"N2, LRP146b - LRP191b"
620,670,624.0,23532.104473299623,"N1, LRP293a - LRPE"
621,2396,1565.0,23525.973990237915,"N2, LRP146b - LRP191b"
622,2446,1566.0,23517.51763686655,"N2, LRP146b - LRP191b"
623,928,626.0,23507.557119678462,"N1, LRP293a - LRPE"
624,2456,1565.0,23499.234840501416,"N2, LRP146b - LRP191b"
625,810,626.0,23493.556151819233,"N1, LRP293a - LRPE"
626,2464,1566.0,23488.294735902688,"N2, LRP146b - LRP191b"
627,590,630.0,23481.63346814086,"N1, LRP293a - LRPE"
628,2488,1563.0,23471.820981155695,"N2, LRP146b - LRP191b"
629,1164,618.0,23463.411015650578,"N1, LRP293a - LRPE"
630,2448,1562.0,23462.577259665657,"N2, LRP146b - LRP191b"
631,2506,1568.0,23461.48350686682,"N2, LRP146b - LRP191b"
632,2444,1564.0,23456.043370571984,"N2, LRP146b - LRP191b"
633,2572,1565.0,23455.986418737764,"N2, LRP146b - LRP191b"
634,2558,1563.0,23435.623615393946,"N2, LRP146b - LRP191b"
635,2452,1562.0,23414.553511023987,"N2, LRP146b - LRP191b"
636,2398,1568.0,23404.074863489703,"N2, LRP146b - LRP191b"
637,746,620.0,23337.177885737558,"N1, LRP293a - LRPE"
638,2484,1552.0,23324.947811997852,"N2, LRP146b - LRP191b"
639,2526,1560.0,23318.837680393477,"N2, LRP146b - LRP191b"
640,2516,1548.0,23262.484190111252,"N2, LRP146b - LRP191b"
641,798,619.0,23212.67582336231,"N1, LRP293a - LRPE"
642,854,611.0,23203.906137375387,"N1, LRP293a - LRPE"
643,2903,346.0,23198.976570170482,"N204, LRPS - LRPE"
644,634,619.0,23153.490828170383,"N1, LRP293a - LRPE"
645,2508,1536.0,23100.618571083884,"N2, LRP146b - LRP191b"
646,2474,1537.0,23065.0853054679,"N2, LRP146b - LRP191b"
647,852,615.0,23027.355424567908,"N1, LRP293a - LRPE"
648,848,610.0,23022.510891853828,"N1, LRP293a - LRPE"
649,2552,1542.0,23011.060802416476,"N2, LRP146b - LRP191b"
650,2512,1526.0,22932.15946955814,"N2, LRP146b - LRP191b"
651,2540,1528.0,22881.88885508683,"N2, LRP146b - LRP191b"
652,2404,1531.0,22872.755428832214,"N2, LRP146b - LRP191b"
653,868,612.0,22860.64415051001,"N1, LRP293a - LRPE"
654,2534,1528.0,22844.384922677622,"N2, LRP146b - LRP191b"
655,2514,1528.0,22839.320131947043,"N2, LRP146b - LRP191b"
656,2548,1521.0,22800.947177878228,"N2, LRP146b - LRP191b"
657,880,609.0,22800.82236551453,"N1, LRP293a - LRPE"
658,888,597.0,22732.808893387555,"N1, LRP293a - LRPE"
659,2562,1504.0,22610.0269535721,"N2, LRP146b - LRP191b"
660,942,603.0,22482.780712566917,"N1, LRP293a - LRPE"
661,922,594.0,22444.52869017134,"N1, LRP293a - LRPE"
662,2550,1486.0,22390.938190081382,"N2, LRP146b - LRP191b"
663,920,601.0,22361.63079902404,"N1, LRP293a - LRPE"
664,882,592.0,22128.150664180055,"N1, LRP293a - LRPE"
665,936,590.0,22020.73949328287,"N1, LRP293a - LRPE"
666,978,586.0,21957.548203571587,"N1, LRP293a - LRPE"
667,982,582.0,21934.552913667307,"N1, LRP293a - LRPE"
668,866,585.0,21907.575544700143,"N1, LRP293a - LRPE"
669,962,579.0,21837.783965908657,"N1, LRP293a - LRPE"
670,900,574.0,21793.798020670107,"N1, LRP293a - LRPE"
671,990,575.0,21776.03376766468,"N1, LRP293a - LRPE"
672,1090,582.0,21699.84007161095,"N1, LRP293a - LRPE"
673,1098,575.0,21635.664439777953,"N1, LRP293a - LRPE"
674,1000,572.0,21505.714843392827,"N1, LRP293a - LRPE"
675,934,578.0,21454.57330250172,"N1, LRP293a - LRPE"
676,1058,572.0,21415.90666155577,"N1, LRP293a - LRPE"
677,1196,571.0,21401.95104342208,"N1, LRP293a - LRPE"
678,1046,572.0,21396.391416394596,"N1, LRP293a - LRPE"
679,1076,563.0,21261.761620541518,"N1, LRP293a - LRPE"
680,1008,566.0,21094.046480397574,"N1, LRP293a - LRPE"
681,1020,560.0,20988.605572916054,"N1, LRP293a - LRPE"
682,1114,559.0,20812.2225559712,"N1, LRP293a - LRPE"
683,948,559.0,20684.810109061033,"N1, LRP293a - LRPE"
684,2682,1372.0,20551.474930456305,"N2, LRP228c - LRP231b"
685,2621,1364.0,20442.141261824003,"N2, LRP191b - LRP228c"
686,1236,559.0,20363.32188713043,"N1, LRP293a - LRPE"
687,1178,528.0,20269.300903339365,"N1, LRP293a - LRPE"
688,2635,1354.0,20261.95323676299,"N2, LRP191b - LRP228c"
689,2607,1355.0,20260.610604755937,"N2, LRP191b - LRP228c"
690,2653,1347.0,20197.085487761622,"N2, LRP191b - LRP228c"
691,2675,1340.0,20128.655088311254,"N2, LRP191b - LRP228c"
692,1188,533.0,20123.86951264178,"N1, LRP293a - LRPE"
693,1184,536.0,20076.754094189742,"N1, LRP293a - LRPE"
694,2645,1340.0,20043.783227099924,"N2, LRP191b - LRP228c"
695,2659,1336.0,19968.145312692515,"N2, LRP191b - LRP228c"
696,1190,532.0,19904.54511071445,"N1, LRP293a - LRPE"
697,2649,1322.0,19819.740727052955,"N2, LRP191b - LRP228c"
698,1226,529.0,19731.667359755433,"N1, LRP293a - LRPE"
699,1210,494.0,18697.60492642026,"N1, LRP293a - LRPE"
700,1202,504.0,18667.94675120028,"N1, LRP293a - LRPE"
701,1282,474.0,17867.146737332812,"N1, LRP293a - LRPE"
702,1739,244.0,16581.760760541485,"N106, LRP_insert - LRPE"
703,1677,242.0,16497.355792062615,"N106, LRP_insert - LRPE"
704,1763,239.0,16066.118142168683,"N106, LRP_insert - LRPE"
705,1715,242.0,16021.80944551128,"N106, LRP_insert - LRPE"
706,1835,232.0,15966.516489835467,"N106, LRP_insert - LRPE"
707,1699,235.0,15943.275460302486,"N106, LRP_insert - LRPE"
708,1709,234.0,15886.371508889531,"N106, LRP_insert - LRPE"
709,3173,1049.0,15843.21492392083,"N208, LRPS - LRP054a"
710,1777,237.0,15805.706462392138,"N106, LRP_insert - LRPE"
711,1675,235.0,15786.668868392415,"N106, LRP_insert - LRPE"
712,1809,232.0,15775.184926964568,"N106, LRP_insert - LRPE"
713,1735,229.0,15732.806011456229,"N106, LRP_insert - LRPE"
714,1757,232.0,15678.101790897768,"N106, LRP_insert - LRPE"
715,1797,233.0,15650.898141976848,"N106, LRP_insert - LRPE"
716,1691,232.0,15639.247828589621,"N106, LRP_insert - LRPE"
717,1729,230.0,15614.827060022057,"N106, LRP_insert - LRPE"
718,1719,231.0,15570.405325411486,"N106, LRP_insert - LRPE"
719,1819,230.0,15538.257382923879,"N106, LRP_insert - LRPE"
720,9,7198.0,15518.369663515177,"N1, LRP009a - LRP084a"
721,1807,229.0,15508.639869928134,"N106, LRP_insert - LRPE"
722,23,7191.0,15486.204492858644,"N1, LRP009a - LRP084a"
723,25,7190.0,15478.145677023052,"N1, LRP009a - LRP084a"
724,1801,229.0,15464.028283258862,"N106, LRP_insert - LRPE"
725,27,7168.0,15454.076231613086,"N1, LRP009a - LRP084a"
726,1705,229.0,15453.753395155058,"N106, LRP_insert - LRPE"
727,1767,228.0,15413.827114902762,"N106, LRP_insert - LRPE"
728,43,7146.0,15413.01421193586,"N1, LRP009a - LRP084a"
729,33,7160.0,15398.868835190024,"N1, LRP009a - LRP084a"
730,47,7122.0,15374.822760673575,"N1, LRP009a - LRP084a"
731,45,7136.0,15368.176241420131,"N1, LRP009a - LRP084a"
732,75,7125.0,15362.047521551773,"N1, LRP009a - LRP084a"
733,83,7124.0,15354.485247846082,"N1, LRP009a - LRP084a"
734,1803,224.0,15346.715288863974,"N106, LRP_insert - LRPE"
735,57,7122.0,15337.31848172882,"N1, LRP009a - LRP084a"
736,1789,226.0,15332.593710677902,"N106, LRP_insert - LRPE"
737,2873,407.0,15320.655854680188,"N204, LRPS - LRPE"
738,1769,229.0,15315.612631324322,"N106, LRP_insert - LRPE"
739,95,7098.0,15304.523436939371,"N1, LRP009a - LRP084a"
740,93,7108.0,15301.359792067698,"N1, LRP009a - LRP084a"
741,41,7104.0,15280.490131410828,"N1, LRP009a - LRP084a"
742,71,7085.0,15268.03934273151,"N1, LRP009a - LRP084a"
743,91,7080.0,15231.703973922366,"N1, LRP009a - LRP084a"
744,79,7071.0,15217.884573682264,"N1, LRP009a - LRP084a"
745,1785,226.0,15212.56284217517,"N106, LRP_insert - LRPE"
746,1781,224.0,15199.666440967361,"N106, LRP_insert - LRPE"
747,111,7035.0,15180.3580905639,"N1, LRP009a - LRP084a"
748,1900,7043.0,15175.32291335749,"N2, LRPS - LRP012a"
749,103,7040.0,15172.226786655772,"N1, LRP009a - LRP084a"
750,3215,1008.0,15162.60791419929,"N208, LRPS - LRP054a"
751,3169,1008.0,15154.823505968341,"N208, LRPS - LRP054a"
752,1787,223.0,15144.667130449909,"N106, LRP_insert - LRPE"
753,119,7030.0,15127.976828746096,"N1, LRP009a - LRP084a"
754,87,7026.0,15125.71428657358,"N1, LRP009a - LRP084a"
755,105,6998.0,15094.852356994485,"N1, LRP009a - LRP084a"
756,1813,225.0,15089.2630991771,"N106, LRP_insert - LRPE"
757,1885,222.0,14953.161783276419,"N106, LRP_insert - LRPE"
758,1815,221.0,14858.238785427684,"N106, LRP_insert - LRPE"
759,1851,217.0,14857.244899543783,"N106, LRP_insert - LRPE"
760,124,6872.0,14815.838675832309,"N1, LRP084a - LRP184a"
761,126,6861.0,14802.97410485235,"N1, LRP084a - LRP184a"
762,128,6854.0,14772.323488668233,"N1, LRP084a - LRP184a"
763,1877,217.0,14762.504404940308,"N106, LRP_insert - LRPE"
764,148,6856.0,14757.428404854236,"N1, LRP084a - LRP184a"
765,130,6846.0,14733.04953935059,"N1, LRP084a - LRP184a"
766,134,6841.0,14731.617135294637,"N1, LRP084a - LRP184a"
767,1889,219.0,14723.820209623042,"N106, LRP_insert - LRPE"
768,1883,218.0,14718.760187048532,"N106, LRP_insert - LRPE"
769,152,6842.0,14718.157743670416,"N1, LRP084a - LRP184a"
770,180,6818.0,14705.719919159992,"N1, LRP084a - LRP184a"
771,188,6819.0,14698.97039746234,"N1, LRP084a - LRP184a"
772,168,6818.0,14694.50825279435,"N1, LRP084a - LRP184a"
773,1855,216.0,14665.007717111606,"N106, LRP_insert - LRPE"
774,160,6799.0,14653.890088314402,"N1, LRP084a - LRP184a"
775,172,6803.0,14641.740335250535,"N1, LRP084a - LRP184a"
776,144,6802.0,14640.544203043166,"N1, LRP084a - LRP184a"
777,200,6793.0,14637.736227122849,"N1, LRP084a - LRP184a"
778,184,6807.0,14633.05007897917,"N1, LRP084a - LRP184a"
779,202,6788.0,14629.101412639817,"N1, LRP084a - LRP184a"
780,166,6814.0,14628.499132654826,"N1, LRP084a - LRP184a"
781,1827,217.0,14626.580636025348,"N106, LRP_insert - LRPE"
782,164,6780.0,14623.354013772763,"N1, LRP084a - LRP184a"
783,192,6780.0,14612.81154641673,"N1, LRP084a - LRP184a"
784,178,6783.0,14608.160596001748,"N1, LRP084a - LRP184a"
785,1875,218.0,14595.52994010902,"N106, LRP_insert - LRPE"
786,170,6776.0,14588.222440198793,"N1, LRP084a - LRP184a"
787,1857,215.0,14584.541447634052,"N106, LRP_insert - LRPE"
788,186,6763.0,14573.520062083917,"N1, LRP084a - LRP184a"
789,212,6744.0,14563.92994886853,"N1, LRP084a - LRP184a"
790,162,6756.0,14562.011343223834,"N1, LRP084a - LRP184a"
791,208,6746.0,14542.981726760905,"N1, LRP084a - LRP184a"
792,224,6728.0,14528.041081017509,"N1, LRP084a - LRP184a"
793,196,6746.0,14504.269039795345,"N1, LRP084a - LRP184a"
794,210,6716.0,14499.759158167833,"N1, LRP084a - LRP184a"
795,206,6740.0,14492.166147903697,"N1, LRP084a - LRP184a"
796,226,6737.0,14483.82301130292,"N1, LRP084a - LRP184a"
797,2895,387.0,14466.32859509935,"N204, LRPS - LRPE"
798,238,6719.0,14453.240752222084,"N1, LRP084a - LRP184a"
799,230,6730.0,14451.13982547339,"N1, LRP084a - LRP184a"
800,228,6695.0,14422.5310445073,"N1, LRP084a - LRP184a"
801,218,6688.0,14420.768843439157,"N1, LRP084a - LRP184a"
802,234,6669.0,14361.792204894775,"N1, LRP084a - LRP184a"
803,1823,213.0,14176.214463572009,"N106, LRP_insert - LRPE"
804,1723,211.0,13923.93789180234,"N106, LRP_insert - LRPE"
805,1773,203.0,13860.425435044528,"N106, LRP_insert - LRPE"
806,1608,5604.0,12105.860579142229,"N105, LRP012a - LRP048"
807,1598,5594.0,12056.711985319864,"N105, LRP012a - LRP048"
808,1606,5572.0,12024.54874559632,"N105, LRP012a - LRP048"
809,1602,5570.0,12020.998196987808,"N105, LRP012a - LRP048"
810,1636,5564.0,12010.22428310841,"N105, LRP012a - LRP048"
811,1612,5575.0,12004.79533662268,"N105, LRP012a - LRP048"
812,1572,5552.0,11989.549035089934,"N105, LRPS - LRP012a"
813,1582,5570.0,11984.512348675235,"N105, LRPS - LRP012a"
814,1620,5555.0,11983.535567229124,"N105, LRP012a - LRP048"
815,1646,5562.0,11979.52648122348,"N105, LRP012a - LRP048"
816,1654,5543.0,11974.453054840951,"N105, LRP012a - LRP048"
817,1568,5560.0,11973.827677021196,"N105, LRPS - LRP012a"
818,1628,5553.0,11966.747338358162,"N105, LRP012a - LRP048"
819,1566,5554.0,11960.518761008265,"N105, LRPS - LRP012a"
820,1586,5551.0,11955.071824693689,"N105, LRPS - LRP012a"
821,1596,5541.0,11947.591702766858,"N105, LRP012a - LRP048"
822,1648,5547.0,11946.730857683287,"N105, LRP012a - LRP048"
823,1618,5521.0,11924.354655349507,"N105, LRP012a - LRP048"
